SKU,Name,Description,Price,Categories,Sub-Category,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Attribute 6 name,Attribute 6 value(s),Attribute 7 name,Attribute 7 value(s),Attribute 8 name,Attribute 8 value(s),Attribute 9 name,Attribute 9 value(s),Attribute 10 name,Attribute 10 value(s),Attribute 11 name,Attribute 11 value(s),Attribute 12 name,Attribute 12 value(s),Attribute 13 name,Attribute 13 value(s),Attribute 14 name,Attribute 14 value(s) In,Attribute 15 name,Attribute 15 value(s) In,Attribute 16 name,Attribute 16 value(s) In,Attribute 17 name,Attribute 17 value(s) In
392611860,20mm Steel Magnetic 8mm Opening w/ PTFE/Silicone Septa,• Excellent protection of sample • Pure Silicone rubber faced w/ PTFE • Only PTFE contacts the samples,52.81,"Vials, Caps, Seals, Inserts",Caps/Seals,"20mmsteelsiliconecap_sm.jpg, 20mmsteelsiliconecap.jpg",Vial Size,,Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Steel (Magnetic),Cap Color,Gold,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Tan/White,Qty/pk,100
392611861,"Vial Kit - Amber Glass 2.0ml Silanized Snap Top Wide Opening Vial; Snap Cap, 11mm Natural Polyethylene w/ PTFE/Silicone Septa",• 40% larger opening. • Reduces the chance of bent or broken needles. • Lot to lot quality assurance with lot number coding. • Type 1 borosilicate glass.,50.78,"Vials, Caps, Seals, Inserts",Vial Kits,"ambersnapptfesil_sm.jpg, ambersnapptfesil.jpg, snapcaptfesil.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Snap Top,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,Wide Opening,Vial Material,Amber Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,100
392611871,"Snap Top Caps, 11mm Natural Polyethylene w/ PTFE/Red Rubber Septa","• Convenient, clean pre-installed septa",23.569,"Vials, Caps, Seals, Inserts",Caps/Seals,,Vial Size,,Top Style,,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Red Rubber,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,A4963-010,Seal Color,Clear/Orange,Qty/pk,100
392611872,"Snap Top Caps, 11mm Natural Polyethylene w/ PTFE/sil/PTFE Septa","• Convenient, clean pre-installed septa",23.192,"Vials, Caps, Seals, Inserts",Caps/Seals,,Vial Size,,Top Style,,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone/PTFE,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White/Red,Qty/pk,100
392611873,"Snap Top Caps, 11mm Natural Polyethylene w/ PTFE/Silicone Septa","• Convenient, clean pre-installed septa",19.461,"Vials, Caps, Seals, Inserts",Caps/Seals,"snapcaptfesil_sm.jpg, snapcaptfesil.jpg",Vial Size,,Top Style,,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,100
392611874,"Snap Top Caps, 11mm Natural Polyethylene w/ Pre-slit Blue PTFE/sil Septa","• Convenient, clean pre-installed septa",24.7,"Vials, Caps, Seals, Inserts",Caps/Seals,,Vial Size,,Top Style,,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100
392611875,"Snap Top Caps, 11mm Natural Polyethylene w/ butyl Rubber Septa","• Convenient, clean pre-installed septa • Chlorobutyl rubber faced w/ PTFE",22.1,"Vials, Caps, Seals, Inserts",Caps/Seals,,Vial Size,,Top Style,,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100
392611876,300μL Glass Insert w/ Compression Spring,• 300μL inserts; Type 1 borosilicate glass • Insert spring eliminates bent needles with shock absorbing action and eliminates dead volume • Self-aligning spring for correct insert position,67.2,"Vials, Caps, Seals, Inserts",Glass Vial Inserts,"200insertspring_sm.jpg, 200insertspring.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,300μL,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100
392611879,"Amber Glass 2.0ml Screw Top Wide Opening Vial, Silanized","• 40% more area for reliable needle penetration • Compatible with most autosamplers • Lot to lot quality assurance with lot number coding • Type 1 borosilicate glass. Packaged in one-piece clamshell tray • Silane treated vials for use with polar compounds i.e., amines, pesticides, phenols, proteins, etc.",47.658,"Vials, Caps, Seals, Inserts",Vials Only,,Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Wide Opening,Vial Material,,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100
392611970,Vial Kit - 5ml Solvent Vials w/ Polyethylene Snap Tops & Teflon/Silicone Septa,• Easy to use polyethylene snap caps • Polyethylene 20mm caps have 8mm opening • For use in the Varian 8400 as solvent vials • CP-8410,9.52,"Vials, Caps, Seals, Inserts",Vial Kits,"clear5mlvialsnap_sm.jpg, clear5mlvialsnap.jpg, vialpacks.jpg",Vial Size,5ml (20 x 38mm),Top Style,Snap Top,Cap/Seal Size,20 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Flat Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,4
392611971,"Vial Starter Pack: 2mL Vials (10ea), 5mL Vials (6ea), & 10mL Vials (5ea) Vials w/ Caps & Septa",• Used for large samples or solvents • Polyethylene 20mm caps have 8mm opening • Teflon/Silicone Septa • CP-8410 • Vial Starter Pack-3 different sizes,20.9,"Vials, Caps, Seals, Inserts",Vial Kits,"samplehsvials_sm.jpg, samplehsvials.jpg, sampleshscaps.jpg, vialpacks.jpg",Vial Size,"2ml (12 x 32mm), 5ml (20 x 38mm), 10ml (23 x 46mm)",Top Style,"Screw Top, Snap Top",Cap/Seal Size,"9 mm, 20 mm",Cap Material,,Cap Color,,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Flat Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,,Qty/pk,1
392611972,Vial Kit - 10 mL CP-8410 Sample Vials w/ 20mm Snap Tops & PTFE/Silicone Septa Pre-Inserted,• Used for large samples or solvents • Polyethylene 20mm caps have 8mm opening • Teflon/Silicone Septa • CP-8410,88.05,"Vials, Caps, Seals, Inserts",Vial Kits,"clear10mlvialsnap_sm.jpg, clear10mlvialsnap.jpg, vialpacks.jpg",Vial Size,10ml (23 x 46mm),Top Style,Snap Top,Cap/Seal Size,20 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Flat Top/Flat Bottom,Made In,USA,Similar to,392611973,Seal Color,Red/White,Qty/pk,100
392611974,Vial Kit - 5 mL Solvent Vials & CP-8410 Sample Vials w/ 20mm Snap Tops & PTFE/Silicone Septa,• Used for large samples or solvents • Polyethylene 20mm caps have 8mm opening • Teflon/Silicone Septa • CP-8410,81.65,"Vials, Caps, Seals, Inserts",Vial Kits,"clear5mlvialsnap_sm.jpg, clear5mlvialsnap.jpg, vialpacks.jpg",Vial Size,5ml (20 x 38mm),Top Style,Snap Top,Cap/Seal Size,20 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Flat Top/Flat Bottom,Made In,USA,Similar to,392611975,Seal Color,Red/White,Qty/pk,100
392611978,"Ultra Sensitive Vial Starter Pack: 2mL Vials (10ea), 5mL Vials (6ea), & 10mL Vials (5ea) Vials w/ Caps & Ultra Septa","• Type 1 Borosilicate Glass Vials • Packaged in Ultra Clean White Non-Plastic Trays • Septa & Caps packaged in Ultra Clean “Tested” Foil • Includes 2ml, 5ml, & 10ml Vials, & Caps w/ Septa",37.67,"Vials, Caps, Seals, Inserts",Ultra Sensitive Vial Kits,"samplehsvials_sm.jpg, samplehsvials.jpg, 5mlclearflttopultracap.jpg, 10mlclearflttopultracap.jpg, clearwidescrewultra.jpg",Vial Size,"2ml (12 x 32mm), 5ml (20 x 38mm), 10ml (23 x 46mm)",Top Style,"Screw Top, Snap Top",Cap/Seal Size,"9 mm, 20 mm",Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Yellow/Orange,Qty/pk,1 Pack
392611979,Ultra Vial Kit - 2 mL Screw Top Wide Opening Clear Glass Vials w/ 9mm Caps & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septa,• 100 vials & caps w/ pre-inserted septa per kit • Packaged in Ultra Clean White Non-Plastic Trays • For GC/MS and other highly sensitive detectors • Pre-inserted ultra pure septa save time and reduce contamination,50.32,"Vials, Caps, Seals, Inserts",Ultra Sensitive Vial Kits,"clearwidescrewultra_sm.jpg, clearwidescrewultra.jpg, Ultra_9mmKit.jpg, Ultrakits.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,392620530,Seal Color,Yellow/Orange,Qty/pk,100
392611989,".060” Thick, Red Teflon/White Silicone Septa for 20mm Snap Tops",• Pre-inserted septa save time and reduce contamination • Polyethylene Snap Tops have 8mm opening • Teflon faced silicone septa,29.15,"Vials, Caps, Seals, Inserts",Caps/Seals,"hssnaptopsepta_sm.jpg, hssnaptopsepta.jpg",Vial Size,,Top Style,,Cap/Seal Size,20 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,392612011,Seal Color,Red/White,Qty/pk,100
392612001,"Ultra Vial Kit - 2 mL Screw Top Wide Opening Clear Glass Vials w/ Fused 300μl Insert, 9mm Cap & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone PTFE Septa",• Packaged in Ultra Clean White Non-Plastic Trays • For GC/MS and other highly sensitive detectors • Pre-inserted ultra pure septa save time and reduce contamination,96.6,"Vials, Caps, Seals, Inserts",Ultra Sensitive Vial Kits,"300fusedinsertclearultra_sm.jpg, 300fusedinsertclearultra.jpg, Ultrakits.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,300μl,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Yellow/Orange,Qty/pk,100
392612004,"Ultra Vial Kit - 2 mL Screw Top Wide Opening Silanized Clear Glass Vials w/ Fused 300μl Insert, 9mm Cap & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone PTFE Septa",• Packaged in Ultra Clean White Non-Plastic Trays • For GC/MS and other highly sensitive detectors • Pre-inserted ultra pure septa save time and reduce contamination,125.66,"Vials, Caps, Seals, Inserts",Ultra Sensitive Vial Kits,"300fusedinsertclearultra_sm.jpg, 300fusedinsertclearultra.jpg, Ultrakits.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,300μl,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Yellow/Orange,Qty/pk,100
392612007,10ml Ultra Vial Kit - 22 x 46mm Vials (Flat Top/Flat Bottom) & Snap Tops w/ Ultra PTFE/Silicone Septa Pre-Inserted,• Type 1 Borosilicate Glass Vials • Packaged in Ultra Clean White Non-Plastic Trays • Septa & Caps packaged in Ultra Clean “Tested” Foil • Polyethylene Snap Tops with 8mm hole • Pre-inserted ultra pure septa save time and reduce contamination,131.71,"Vials, Caps, Seals, Inserts",Ultra Sensitive Vial Kits,"10mlclearflttopultracap_sm.jpg, 10mlclearflttopultracap.jpg, 10mlclrflttopfltbtm.jpg, 20mmultrasnapcap.jpg",Vial Size,10ml (23 x 46mm),Top Style,Snap Top,Cap/Seal Size,20 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Flat Top/Flat Bottom,Made In,USA,Similar to,392612006,Seal Color,Yellow/Orange,Qty/pk,100
392612009,20mm Snap Top w/ Red Teflon/White Silicone Septa Pre-Inserted,• Pre-inserted septa save time and reduce contamination • Polyethylene Snap Tops have 8mm opening • Teflon faced silicone septa,37.42,"Vials, Caps, Seals, Inserts",Caps/Seals,"snaptophs_sm.jpg, snaptophs.jpg",Vial Size,,Top Style,Snap Top,Cap/Seal Size,20 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,50
392612015,"Ultra Vial Kit - 2 mL Screw Top Wide Opening Silanized Clear Glass Vials w/ Hanging 300μl Insert, 9mm Cap & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone PTFE Septa",• Packaged in Ultra Clean White Non-Plastic Trays • For GC/MS and other highly sensitive detectors • Pre-inserted ultra pure septa save time and reduce contamination,120.12,"Vials, Caps, Seals, Inserts",Ultra Sensitive Vial Kits,"300hanginginsertclearultra_sm.jpg, 300hanginginsertclearultra.jpg, Ultrakits.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,300μl,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Yellow/Orange,Qty/pk,100
392612016,Ultra Vial Kit - 2 mL Screw Top Wide Opening Amber Glass Vials w/ 9mm Caps & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septa,• 100 vials & caps w/ pre-inserted septa per kit (10 Kits/Case) • Packaged in Ultra Clean White Non-Plastic Trays • For GC/MS and other highly sensitive detectors • Pre-inserted ultra pure septa save time and reduce contamination,50.58,"Vials, Caps, Seals, Inserts",Ultra Sensitive Vial Kits,"amberscrewwideultra_sm.jpg, amberscrewwideultra.jpg, Ultrakits.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,Wide Opening,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"392620531, 392612010",Seal Color,Yellow/Orange,Qty/pk,100
392612017,20mm Bi-Metal Crimp Magnetic 8mm Opening w/ PTFE/Silicone Septa,• Excellent protection of sample • Pure Silicone rubber faced w/ PTFE • Only PTFE contacts the samples,47.45,"Vials, Caps, Seals, Inserts",Caps/Seals,"20mmbimetalsiliconecap_sm.jpg, 20mmbimetalsiliconecap.jpg",Vial Size,,Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Bi-Metal (Magnetic),Cap Color,Red/Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Flat Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Tan/White,Qty/pk,100
392612019,Adjustable Hand Crimper for 20mm Crimp Top Vials,• Easy to use • Permits minor handle pressure • Adjustable crimping depth,165.2,"Vials, Caps, Seals, Inserts",Accessories,"HSCrimper_sm.jpg, HSCrimper.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,AL666020,Seal Color,,Qty/pk,1
392612020,"Clear Glass 10ml Headspace Vials, 23 x 46mm, Flat Top, Round Bottom",• Order caps with septa separately • Round-bottom vials are compatible with CTC headspace autosamplers • Steel magnetic crimp caps available for LEAP/CTC • Lot to lot quality assurance with lot number coding • Proven performance on all major headspace instruments • Type 1 borosilicate glass,32.49,"Vials, Caps, Seals, Inserts",Vials Only,"10mlclearflttoprndbtm_sm.jpg, 10mlclearflttoprndbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Flat Top/Round Bottom,Made In,USA,Similar to,,Seal Color,,Qty/pk,100
392612022,Ultra Vial Kit - 2 mL Screw Top Standard Opening Clear Glass Vials w/ 8-425 Caps & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septa,• For GC/MS and other highly sensitive detectors • Packaged in Ultra Clean White Non-Plastic Trays • Vials and caps with pre-inserted septa • 8-425 Screw Caps • Pre-inserted ultra pure septa save time and reduce contamination,67.52,"Vials, Caps, Seals, Inserts",Ultra Sensitive Vial Kits,"ultrastandscrewclear_sm.jpg, ultrastandscrewclear.jpg, Ultra_8mmKit.jpg, clearscrewtopstand.jpg, Ultrakits.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,8 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,Standard Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,392612022-10,Seal Color,Yellow/Orange,Qty/pk,100
392612023,8-425 Screw Caps w/ Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septa,• For GC/MS and other highly sensitive detectors • Packaged in Ultra Clean “Tested” Foil • Pre-inserted ultra pure septa save time and reduce contamination,56,"Vials, Caps, Seals, Inserts",Ultra Sensitive Caps/Seals,"Ultra_8mmCaps_sm.jpg, Ultra_8mmCaps.jpg, Ultrakits.jpg",Vial Size,,Top Style,Screw Top,Cap/Seal Size,8 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,392620557,Seal Color,Yellow/Orange,Qty/pk,100
392612024,8mm PTFE/GC-MS Grade Ultra Pure Silicone Septa,• For use in 8-425 screw caps • Packaged in Ultra Clean “Tested” Foil • For GC/MS & other highly sensitive detectors • Ultra pure septa reduce contamination,31.5,"Vials, Caps, Seals, Inserts",Ultra Sensitive Caps/Seals,"Ultra_Septa_sm.jpg, Ultra_Septa.jpg, Ultrakits.jpg",Vial Size,,Top Style,,Cap/Seal Size,8 mm,Cap Material,,Cap Color,,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,392620555,Seal Color,Yellow/Orange,Qty/pk,100
392612033,"Clear Glass 10ml Headspace Vials, 23 x 46mm, Bevel Top, Round Bottom",• Order caps with septa separately • Round-bottom vials are compatible with CTC headspace autosamplers • Steel magnetic crimp caps available for LEAP/CTC • Lot to lot quality assurance with lot number coding • Proven performance on all major headspace instruments • Type 1 borosilicate glass,39.06,"Vials, Caps, Seals, Inserts",Vials Only,"10mlclearbvltprndbtm_sm.jpg, 10mlclearbvltprndbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Round Bottom,Made In,USA,Similar to,,Seal Color,,Qty/pk,100
