SKU,GCFerrules Part # decimal,Sort A,Name,Description,,,,Regular Price,Categories,,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Attribute 6 name,Attribute 6 value(s),Attribute 7 name,Attribute 7 value(s),Attribute 8 name,Attribute 8 value(s),Attribute 9 name,Attribute 9 value(s),Attribute 10 name,Attribute 10 value(s),Attribute 11 name,Attribute 11 value(s),Attribute 12 name,Attribute 12 value(s),Attribute 13 name,Attribute 13 value(s),Attribute 14 name,Attribute 14 value(s) In,Attribute 15 name,Attribute 15 value(s) In,Attribute 16 name,Attribute 16 value(s) In,Attribute 17 name,Attribute 17 value(s) In,,Cost,Distributor Price,Distr Profit Margin,Web Price,Website Profit,,Notes
392611843,392611843,5.1060,"Vial Kit - Clear Glass 2.0ml Silanized Snap Top Wide Opening Vial; Snap Cap, 11mm Natural Polyethylene w/ PTFE/Butyl Rubber Septa","• 40% larger opening.
• Reduces the chance of bent or broken needles.
• Lot to lot quality assurance with lot number coding.
• Type 1 borosilicate glass.
• Chlorobutyl rubber faced w/ PTFE",,,,50.15,"Vials, Caps, Seals, Inserts",,"clearsnaprubber_sm.jpg, clearsnaprubber.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Snap Top,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,12.53,35.82,65%,50.15,75%,,
392611844,392611844,5.1080,"Vial Kit - Clear 2.0ml Snap Top Wide; 200μL Silanized Insert Polymer Spring, Conical Precision Mandrel Interior; Cap, 11mm Natural Polyethylene, PTFE/Butyl Rubber Septa","• 40% larger opening.
• Reduces the chance of bent or broken needles.
• Lot to lot quality assurance with lot number coding.
• Type 1 borosilicate glass.
• Chlorobutyl rubber faced w/ PTFE",,,,102.49,"Vials, Caps, Seals, Inserts",,"clearsnaprubbberinsertspring_sm.jpg, clearsnaprubbberinsertspring.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Snap Top,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Butyl,Insert Size,200μL,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,44.58,73.21,39%,102.49,57%,,
392611845,392611845,3.1020,"Vial Kit - Clear Glass 2.0ml Screw Top Wide Opening Vial; Screw Cap, 10mm White Polypropylene w/ PTFE/Butyl Rubber Septa","• 10-425 thread cap allows vial to hang from autosampler tray
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one piece clamshell tray
• Chlorobutyl rubber faced w/ PTFE",,,,33.38,"Vials, Caps, Seals, Inserts",,"clearscrewwide10mmwhiterubber_sm.jpg, clearscrewwide10mmwhiterubber, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,10 mm,Cap Material,Polypropylene,Cap Color,White,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,14.74,23.84,38%,33.38,56%,,
392611846,392611846,3.1130,"Vial Kit - Amber Glass 2.0ml Screw Top Wide Opening Vial; Screw Cap, 10mm White Polypropylene w/ PTFE/Butyl Rubber Septa","• 10-425 thread cap allows vial to hang from autosampler tray
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one piece clamshell tray
• Chlorobutyl rubber faced w/ PTFE",,,,38.32,"Vials, Caps, Seals, Inserts",,"amberscrewwide10mmwhiterubber_sm.jpg, amberscrewwide10mmwhiterubber.jpg, screwtopwidemouthamber.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,10 mm,Cap Material,Polypropylene,Cap Color,White,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,Wide Opening,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,16.71,27.37,39%,38.32,56%,,
392611847,392611847,3.1090,"Vial Kit - Clear 2.0ml Screw  Wide; 200μL Glass Insert Polymer Spring, Conical Precision Mandrel Interior; Cap, 10mm White Polypropylene, PTFE/Butyl Rubber Septa","• 10-425 thread cap allows vial to hang from autosampler tray
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one piece clamshell tray
• Chlorobutyl rubber faced w/ PTFE",,,,94.57,"Vials, Caps, Seals, Inserts",,"clearscrewwide10mmwhiterubberinsertsprings_sm.jpg, clearscrewwide10mmwhiterubberinsertsprings.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,10 mm,Cap Material,Polypropylene,Cap Color,White,Seal Material,PTFE/Butyl,Insert Size,200μL,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,32.74,67.55,52%,94.57,65%,,
392611848,392611848,3.1080,"Vial Kit - Clear 2.0ml Screw Top Wide; 200μL Insert, Conical Point Interior (No Spring Required); Cap, 10mm White Polypropylene w/ PTFE/Butyl Rubber Septa","• 10-425 thread cap allows vial to hang from autosampler tray
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one piece clamshell tray
• Chlorobutyl rubber faced w/ PTFE",,,,61.81,"Vials, Caps, Seals, Inserts",,"clearscrewwide10mmwhiterubberinsert_sm.jpg, clearscrewwide10mmwhiterubberinsert.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,10 mm,Cap Material,Polypropylene,Cap Color,White,Seal Material,PTFE/Butyl,Insert Size,200μL,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,28.81,44.15,35%,61.81,53%,,
392611849,392611849,3.1040,"Vial Kit - Clear Glass 2.0ml Silanized Screw Top Wide Opening Vial; Screw Cap, 10mm White Polypropylene w/ PTFE/Butyl Rubber Septa","• 10-425 thread cap allows vial to hang from autosampler tray
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one piece clamshell tray
• Chlorobutyl rubber faced w/ PTFE",,,,60.35,"Vials, Caps, Seals, Inserts",,"clearscrewwide10mmwhiterubber_sm.jpg, clearscrewwide10mmwhiterubber, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,10 mm,Cap Material,Polypropylene,Cap Color,White,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,22.20,43.11,48%,60.35,63%,,
392611850,392611850,3.1100,"Vial Kit - Clear 2ml Screw Wide; 200μL Silanized Insert Polymer Spring, Conical Precision Mandrel Interior; Cap 10mm White Polypropylene, PTFE/Butyl Rubber Septa","• 10-425 thread cap allows vial to hang from autosampler tray
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one piece clamshell tray
• Chlorobutyl rubber faced w/ PTFE",,,,107.81,"Vials, Caps, Seals, Inserts",,"clearscrewwide10mmwhiterubberinsertsprings_sm.jpg, clearscrewwide10mmwhiterubberinsertsprings.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,10 mm,Cap Material,Polypropylene,Cap Color,White,Seal Material,PTFE/Butyl,Insert Size,200μL,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,46.79,77.01,39%,107.81,57%,,
392611851,392611851,3.1150,"Vial Kit - Amber Glass 2.0ml Silanized Screw Top Wide Opening Vial; Screw Cap, 10mm White Polypropylene w/ PTFE/Silicone Septa","• 10-425 thread cap allows vial to hang from autosampler tray
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one piece clamshell tray
",,,,63.74,"Vials, Caps, Seals, Inserts",,"amberscrewwide10mmwhiteptfesil_sm.jpg, amberscrewwide10mmwhiteptfesil.jpg, screwtopwidemouthamber.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,10 mm,Cap Material,Polypropylene,Cap Color,White,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,Wide Opening,Vial Material,Amber Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,100,,23.36,45.53,49%,63.74,63%,,
392611852,392611852,9.1010,"Vial Kit - Clear Glass, 4ml Screw Top Vial; Screw Cap, 13mm Black Polypropylene w/ PTFE/Butyl Rubber Septa","• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Use with: Bruker LC51; Gilson, Kontron MSI 660; Perkin Elmer Autosystem; Phillips LC-XP; Shimadzu AOC-14/1400, SIL-2AS, LC-10A;  Spark Marathon; TosoH TSK-6080; Waters 48-Position, 717
• Chlorobutyl rubber faced w/ PTFE",,,,35.49,"Vials, Caps, Seals, Inserts",,"4mlclearscrewptferubber_sm.jpg, 4mlclearscrewptferubber.jpg, 4mlClearVials.jpg, vialpacks.jpg",Vial Size,4ml (15 x 45mm),Top Style,Screw Top,Cap/Seal Size,13 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,12.27,25.35,52%,35.49,65%,,
392611853,392611853,9.1080,"Vial Kit - Amber Glass, 4ml Screw Top Vial; Screw Cap, 13mm Black Polypropylene w/ PTFE/Butyl Rubber Septa","• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Use with: Bruker LC51; Gilson, Kontron MSI 660; Perkin Elmer Autosystem; Phillips LC-XP; Shimadzu AOC-14/1400, SIL-2AS, LC-10A;  Spark Marathon; TosoH TSK-6080; Waters 48-Position, 717
• Chlorobutyl rubber faced w/ PTFE",,,,46.20,"Vials, Caps, Seals, Inserts",,"4mlamberscrewptferubber_sm.jpg, 4mlamberscrewptferubber.jpg, 4mlAmberVials.jpg, vialpacks.jpg",Vial Size,4ml (15 x 45mm),Top Style,Screw Top,Cap/Seal Size,13 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,14.01,33.00,58%,46.20,70%,,
392611854,392611854,9.1040,"Vial Kit - Clear Glass, 4ml Screw Top Vial; 300μL Glass Insert w/ Compression Spring;  Screw Cap, 13mm Black Polypropylene w/ PTFE/Butyl Rubber Septa","• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Use with: Bruker LC51; Gilson, Kontron MSI 660; Perkin Elmer Autosystem; Phillips LC-XP; Shimadzu AOC-14/1400, SIL-2AS, LC-10A;  Spark Marathon; TosoH TSK-6080; Waters 48-Position, 717
• Chlorobutyl rubber faced w/ PTFE",,,,98.00,"Vials, Caps, Seals, Inserts",,"4mlclearptferubberinserts_sm.jpg, 4mlclearptferubberinserts.jpg, 4mlClearVials.jpg, vialpacks.jpg",Vial Size,4ml (15 x 45mm),Top Style,Screw Top,Cap/Seal Size,13 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/Butyl,Insert Size,300μl,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,32.48,70.00,54%,98.00,67%,,
392611855,392611855,,"200μL Silanized Glass Insert, Conical Point Interior (No Spring Required)","• Choice of conical inserts formed on a precision mandrel, or economical conical pulled point inserts
• Type 1 borosilicate glass
• Silane treated inserts available for polar compounds i.e. amines, pesticides, phenols, proteins, etc.
",,,,49.81,"Vials, Caps, Seals, Inserts",,"glassinsertnospring_sm.jpg, glassinsertnospring.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,200-250μL,Mouth Style,,Vial Material,,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,21.97,35.58,38%,49.81,56%,,
392611856,392611856,,"100μL Silanized Glass Inserts , Conical Point Interior (No Spring Required)","• 100μL inserts
• Insert spring eliminates bent needles with shock absorbing action and eliminates dead volume
• Self aligning spring for correct insert position
• Choice of conical inserts formed on a precision mandrel, or economical conical pulled point inserts
• Silane treated inserts available for polar compounds i.e. amines, pesticides, phenols, proteins, etc.
• Type 1 borosilicate glass
",,,,48.68,"Vials, Caps, Seals, Inserts",,"100glassinsertnospring_sm.jpg, 100glassinsertnospring.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,100μL,Mouth Style,,Vial Material,,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"A4961-013, A4961-203",Seal Color,,Qty/pk,100,,19.61,34.77,44%,48.68,60%,,
392611857,392611857,,"Clear Glass 6ml Headspace Vials, 22 x 38mm, Bevel Top, Flat Bottom","• Order caps with septa separately
• Steel magnetic crimp caps available for LEAP/CTC
• Lot to lot quality assurance with lot number coding
• Proven performance on all major headspace instruments
• Type 1 borosilicate glass
",,,,33.88,"Vials, Caps, Seals, Inserts",,"6mlbvltopflatbtm_sm.jpg, 6mlbvltopflatbtm.jpg",Vial Size,6ml (22 x 38mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,12.14,24.20,50%,33.88,64%,,
392611858,392611858,,20mm Aluminum 9mm Opening w/ PTFE/Silicone Septa,"• Excellent protection of sample
• Pure Silicone rubber faced w/ PTFE
• Only PTFE contacts the samples",,,,42.97,"Vials, Caps, Seals, Inserts",,"20mmalumsilconecap_sm.jpg, 20mmalumsilconecap.jpg",Vial Size,,Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Tan/White,Qty/pk,100,,12.32,30.69,60%,42.97,71%,,
392611859,392611859,,20mm Aluminum 9mm Opening w/ PTFE/Molded Butyl Septa,"• Chlorobutyl rubber faced w/ PTFE
• Superior sample protection
• Only PTFE contacts the samples
",,,,50.40,"Vials, Caps, Seals, Inserts",,"20mmalumbutylcap_sm.jpg, 20mmalumbutylcap.jpg",Vial Size,,Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Grey,Qty/pk,100,,19.87,36.00,45%,50.40,61%,,
392611860,392611860,,20mm Steel Magnetic 8mm Opening w/ PTFE/Silicone Septa,"• Excellent protection of sample
• Pure Silicone rubber faced w/ PTFE
• Only PTFE contacts the samples",,,,52.81,"Vials, Caps, Seals, Inserts",,"20mmsteelsiliconecap_sm.jpg, 20mmsteelsiliconecap.jpg",Vial Size,,Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Steel (Magnetic),Cap Color,Gold,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Tan/White,Qty/pk,100,,20.57,37.72,45%,52.81,61%,,
392611861,392611861,5.1190,"Vial Kit - Amber Glass 2.0ml Silanized Snap Top Wide Opening Vial; Snap Cap, 11mm Natural Polyethylene w/ PTFE/Silicone Septa","• 40% larger opening.
• Reduces the chance of bent or broken needles.
• Lot to lot quality assurance with lot number coding.
• Type 1 borosilicate glass.
",,,,50.78,"Vials, Caps, Seals, Inserts",,"ambersnapptfesil_sm.jpg, ambersnapptfesil.jpg, snapcaptfesil.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Snap Top,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,Wide Opening,Vial Material,Amber Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,100,,25.41,36.27,30%,50.78,50%,,
392611871,392611871,5.3000,"Snap Top Caps, 11mm Natural Polyethylene w/ PTFE/Red Rubber Septa","• Convenient, clean pre-installed septa
",,,,23.569,"Vials, Caps, Seals, Inserts",,,Vial Size,,Top Style,,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Red Rubber,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,A4963-010,Seal Color,Clear/Orange,Qty/pk,100,,14.73,18.13,19%,23.569,38%,,
392611872,392611872,5.3010,"Snap Top Caps, 11mm Natural Polyethylene w/ PTFE/sil/PTFE Septa","• Convenient, clean pre-installed septa
",,,,23.192,"Vials, Caps, Seals, Inserts",,,Vial Size,,Top Style,,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material, PTFE/Silicone/PTFE,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White/Red,Qty/pk,100,,9.03,17.84,49%,23.192,61%,,
392611873,392611873,5.3020,"Snap Top Caps, 11mm Natural Polyethylene w/ PTFE/Silicone Septa","• Convenient, clean pre-installed septa
",,,,19.461,"Vials, Caps, Seals, Inserts",,"snapcaptfesil_sm.jpg, snapcaptfesil.jpg",Vial Size,,Top Style,,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,100,,11.35,14.97,24%,19.461,42%,,
392611874,392611874,5.3030,"Snap Top Caps, 11mm Natural Polyethylene w/ Pre-slit Blue PTFE/sil Septa","• Convenient, clean pre-installed septa
",,,,24.7,"Vials, Caps, Seals, Inserts",,,Vial Size,,Top Style,,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100,,10.42,19.00,45%,24.7,58%,,
392611875,392611875,5.3040,"Snap Top Caps, 11mm Natural Polyethylene w/ butyl Rubber Septa","• Convenient, clean pre-installed septa
• Chlorobutyl rubber faced w/ PTFE",,,,22.1,"Vials, Caps, Seals, Inserts",,,Vial Size,,Top Style,,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,6.37,17.00,63%,22.1,71%,,
392611876,392611876,,300μL Glass Insert w/ Compression Spring,"• 300μL inserts; Type 1 borosilicate glass
• Insert spring eliminates bent needles with shock absorbing action and eliminates dead volume
• Self-aligning spring for correct insert position






",,,,67.20,"Vials, Caps, Seals, Inserts",,"200insertspring_sm.jpg, 200insertspring.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,300μL,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,20.86,48.00,57%,67.20,69%,,
392611879,392611879,2.2030,"Amber Glass 2.0ml Screw Top Wide Opening Vial, Silanized","• 40% more area for reliable needle penetration
• Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass. Packaged in one-piece clamshell tray
• Silane treated vials for use with polar compounds i.e., amines, pesticides, phenols, proteins, etc.
",,,,47.658,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Wide Opening,Vial Material,,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,15.10,36.66,59%,47.658,68%,,
